    BEGIN:|U|  BEGIN:Ph(U)  BEGIN:TBeg  HX:HeatIn   HX:HeatIn     RPN:dT     RPN:COP   
      m^3/s        deg          K           W           W           _           _      
         0f          0g          0c          1e         13e          9A         16A    
     1.0060E-2        0.30000    340.770     -688.54       470.330       74.6690       2.19450
*1   1.0060E-2        0.15000    340.770     -688.61       470.390       74.6540       2.19460
     1.0060E-2   -1.1102E-15     340.770     -688.68       470.450       74.6390       2.19480
     1.0060E-2       -0.1500     340.770     -688.75       470.500       74.6240       2.19490
     1.0060E-2       -0.3000     340.770     -688.81       470.560       74.6090       2.19510
     1.0060E-2       -0.4500     340.770     -688.87       470.600       74.5940       2.19520
     1.0060E-2       -0.6000     340.770     -688.92       470.650       74.5780       2.19530
     1.0060E-2       -0.7500     340.770     -688.97       470.690       74.5630       2.19540
     1.0060E-2       -0.9000     340.770     -689.01       470.730       74.5470       2.19560
     1.0060E-2       -1.0500     340.770     -689.05       470.760       74.5320       2.19570
     1.0060E-2       -1.2000     340.770     -689.08       470.790       74.5160       2.19580
     1.0060E-2       -1.3500     340.770     -689.11       470.810       74.5000       2.19590
     1.0060E-2       -1.5000     340.770     -689.13       470.830       74.4830       2.19600
     1.0060E-2       -1.6500     340.770     -689.15       470.850       74.4670       2.19610
     1.0060E-2       -1.8000     340.760     -689.16       470.870       74.4510       2.19620
     1.0060E-2       -1.9500     340.760     -689.17       470.880       74.4340       2.19620
     1.0060E-2       -2.1000     340.760     -689.17       470.880       74.4170       2.19630
     1.0060E-2       -2.2500     340.760     -689.17       470.890       74.4010       2.19640
     1.0060E-2       -2.4000     340.760     -689.16       470.890       74.3840       2.19640
     1.0060E-2       -2.5500     340.760     -689.14       470.880       74.3670       2.19650
     1.0060E-2       -2.7000     340.760     -689.13       470.870       74.3490       2.19660
     1.0060E-2       -2.8500     340.760     -689.10       470.860       74.3320       2.19660
     1.0060E-2       -3.0000     340.760     -689.08       470.850       74.3150       2.19670
     1.0060E-2       -3.1500     340.750     -689.04       470.830       74.2970       2.19670
     1.0060E-2       -3.3000     340.750     -689.01       470.800       74.2790       2.19680
     1.0060E-2       -3.4500     340.750     -688.96       470.780       74.2620       2.19680
     1.0060E-2       -3.6000     340.750     -688.92       470.740       74.2440       2.19680
     1.0060E-2       -3.7500     340.750     -688.86       470.710       74.2250       2.19680
     1.0060E-2       -3.9000     340.740     -688.81       470.670       74.2070       2.19690
     1.0060E-2       -4.0500     340.740     -688.75       470.630       74.1890       2.19690
     1.0060E-2       -4.2000     340.740     -688.68       470.580       74.1700       2.19690
     1.0060E-2       -4.3500     340.740     -688.61       470.530       74.1520       2.19690
     1.0060E-2       -4.5000     340.740     -688.53       470.480       74.1330       2.19690
     1.0060E-2       -4.6500     340.730     -688.45       470.420       74.1140       2.19690
     1.0060E-2       -4.8000     340.730     -688.36       470.360       74.0950       2.19690
     1.0060E-2       -4.9500     340.730     -688.27       470.300       74.0760       2.19680
     1.0060E-2       -5.1000     340.720     -688.17       470.230       74.0570       2.19680
     1.0060E-2       -5.2500     340.720     -688.07       470.160       74.0380       2.19680
     1.0060E-2       -5.4000     340.720     -687.96       470.080       74.0180       2.19670
     1.0060E-2       -5.5500     340.720     -687.85       470.000       73.9980       2.19670
     1.0060E-2       -5.7000     340.710     -687.73       469.920       73.9790       2.19670
     1.0060E-2       -5.8500     340.710     -687.61       469.830       73.9590       2.19660
     1.0060E-2       -6.0000     340.710     -687.48       469.740       73.9390       2.19660
     1.0060E-2       -6.1500     340.700     -687.35       469.650       73.9190       2.19650
     1.0060E-2       -6.3000     340.700     -687.22       469.550       73.8990       2.19640
     1.0060E-2       -6.4500     340.700     -687.07       469.450       73.8780       2.19640
     1.0060E-2       -6.6000     340.690     -686.93       469.340       73.8580       2.19630
     1.0060E-2       -6.7500     340.690     -686.78       469.230       73.8370       2.19620
     1.0060E-2       -6.9000     340.680     -686.62       469.120       73.8160       2.19610
     1.0060E-2       -7.0500     340.680     -686.46       469.000       73.7960       2.19600
     1.0060E-2       -7.2000     340.680     -686.29       468.880       73.7750       2.19590
     1.0060E-2       -7.3500     340.670     -686.12       468.760       73.7530       2.19580
     1.0060E-2       -7.5000     340.670     -685.95       468.630       73.7320       2.19570
     1.0060E-2       -7.6500     340.660     -685.76       468.500       73.7110       2.19560
     1.0060E-2       -7.8000     340.660     -685.58       468.360       73.6890       2.19550
     1.0060E-2       -7.9500     340.650     -685.39       468.220       73.6680       2.19530
     1.0060E-2       -8.1000     340.650     -685.19       468.080       73.6460       2.19520
     1.0060E-2       -8.2500     340.650     -684.99       467.930       73.6240       2.19510
     1.0060E-2       -8.4000     340.640     -684.79       467.780       73.6020       2.19490
     1.0060E-2       -8.5500     340.640     -684.58       467.630       73.5800       2.19480
     1.0060E-2       -8.7000     340.630     -684.36       467.470       73.5580       2.19460
     1.0060E-2       -8.8500     340.630     -684.14       467.300       73.5360       2.19450
     1.0060E-2       -9.0000     340.620     -683.90       467.110       73.5250       2.19390
     1.0060E-2       -9.1500     340.620     -683.66       466.900       73.5150       2.19340
     1.0060E-2       -9.3000     340.610     -683.41       466.700       73.5040       2.19280
     1.0060E-2       -9.4500     340.600     -683.16       466.490       73.4940       2.19220
     1.0060E-2       -9.6000     340.600     -682.91       466.270       73.4830       2.19170
     1.0060E-2       -9.7500     340.590     -682.65       466.050       73.4720       2.19110
     1.0060E-2       -9.9000     340.590     -682.38       465.830       73.4610       2.19050
     1.0060E-2      -10.050      340.580     -682.11       465.610       73.4500       2.18990
     1.0060E-2      -10.200      340.570     -681.83       465.380       73.4390       2.18930
     1.0060E-2      -10.350      340.570     -681.55       465.150       73.4270       2.18870
     1.0060E-2      -10.500      340.560     -681.27       464.910       73.4160       2.18810
     1.0060E-2      -10.650      340.560     -680.98       464.670       73.4040       2.18750
     1.0060E-2      -10.800      340.550     -680.68       464.430       73.3920       2.18690
     1.0060E-2      -10.950      340.540     -680.38       464.180       73.3790       2.18630
     1.0060E-2      -11.100      340.540     -680.08       463.930       73.3670       2.18570
     1.0060E-2      -11.250      340.530     -679.77       463.680       73.3540       2.18510
     1.0060E-2      -11.400      340.520     -679.45       463.420       73.3420       2.18450
     1.0060E-2      -11.550      340.520     -679.13       463.160       73.3290       2.18380
     1.0060E-2      -11.700      340.510     -678.81       462.890       73.3160       2.18320
     1.0060E-2      -11.850      340.500     -678.48       462.630       73.3020       2.18260
     1.0060E-2      -12.000      340.500     -678.14       462.350       73.2890       2.18190
     1.0060E-2      -12.150      340.490     -677.80       462.080       73.2750       2.18130
     1.0060E-2      -12.300      340.480     -677.46       461.800       73.2620       2.18060
     1.0060E-2      -12.450      340.470     -677.11       461.520       73.2480       2.18000
     1.0060E-2      -12.600      340.470     -676.76       461.230       73.2340       2.17930
     1.0060E-2      -12.750      340.460     -676.40       460.940       73.2190       2.17870
     1.0060E-2      -12.900      340.450     -676.04       460.650       73.2050       2.17800
     1.0060E-2      -13.050      340.440     -675.67       460.350       73.1900       2.17730
     1.0060E-2      -13.200      340.430     -675.30       460.050       73.1750       2.17670
     1.0060E-2      -13.350      340.430     -674.92       459.750       73.1600       2.17600
     1.0060E-2      -13.500      340.420     -674.54       459.440       73.1450       2.17530
     1.0060E-2      -13.650      340.410     -674.15       459.130       73.1300       2.17460
     1.0060E-2      -13.800      340.400     -673.76       458.810       73.1150       2.17390
     1.0060E-2      -13.950      340.390     -673.36       458.500       73.0990       2.17320
     1.0060E-2      -14.100      340.390     -672.96       458.170       73.0830       2.17250
     1.0060E-2      -14.250      340.380     -672.55       457.850       73.0670       2.17180
     1.0060E-2      -14.400      340.370     -672.14       457.520       73.0510       2.17110
     1.0060E-2      -14.550      340.360     -671.73       457.190       73.0350       2.17040
     1.0060E-2      -14.700      340.350     -671.31       456.850       73.0180       2.16960
     1.0060E-2      -14.850      340.340     -670.88       456.510       73.0010       2.16890
     1.0060E-2      -15.000      340.330     -670.45       456.170       72.9850       2.16820
     1.0120E-2      -15.000      340.330     -674.30       458.440       73.0350       2.16280
     1.0120E-2      -14.850      340.340     -674.73       458.790       73.0520       2.16360
     1.0120E-2      -14.700      340.350     -675.16       459.130       73.0690       2.16430
     1.0120E-2      -14.550      340.360     -675.58       459.470       73.0850       2.16500
     1.0120E-2      -14.400      340.370     -676.00       459.810       73.1020       2.16580
     1.0120E-2      -14.250      340.380     -676.42       460.140       73.1180       2.16650
     1.0120E-2      -14.100      340.380     -676.82       460.470       73.1340       2.16720
     1.0120E-2      -13.950      340.390     -677.23       460.790       73.1500       2.16790
     1.0120E-2      -13.800      340.400     -677.63       461.110       73.1660       2.16860
     1.0120E-2      -13.650      340.410     -678.02       461.430       73.1810       2.16930
     1.0120E-2      -13.500      340.420     -678.41       461.740       73.1960       2.17000
     1.0120E-2      -13.350      340.420     -678.80       462.050       73.2120       2.17070
     1.0120E-2      -13.200      340.430     -679.18       462.360       73.2270       2.17140
     1.0120E-2      -13.050      340.440     -679.55       462.660       73.2420       2.17210
     1.0120E-2      -12.900      340.450     -679.92       462.960       73.2560       2.17270
     1.0120E-2      -12.750      340.460     -680.29       463.250       73.2710       2.17340
     1.0120E-2      -12.600      340.460     -680.65       463.540       73.2850       2.17410
     1.0120E-2      -12.450      340.470     -681.00       463.830       73.2990       2.17470
     1.0120E-2      -12.300      340.480     -681.35       464.120       73.3130       2.17540
     1.0120E-2      -12.150      340.490     -681.70       464.400       73.3270       2.17600
     1.0120E-2      -12.000      340.490     -682.04       464.680       73.3410       2.17670
     1.0120E-2      -11.850      340.500     -682.38       464.950       73.3540       2.17730
     1.0120E-2      -11.700      340.510     -682.71       465.220       73.3670       2.17800
     1.0120E-2      -11.550      340.510     -683.04       465.490       73.3810       2.17860
     1.0120E-2      -11.400      340.520     -683.36       465.750       73.3940       2.17930
     1.0120E-2      -11.250      340.530     -683.67       466.010       73.4060       2.17990
     1.0120E-2      -11.100      340.530     -683.99       466.260       73.4190       2.18050
     1.0120E-2      -10.950      340.540     -684.29       466.520       73.4310       2.18110
     1.0120E-2      -10.800      340.550     -684.59       466.770       73.4440       2.18170
     1.0120E-2      -10.650      340.550     -684.89       467.010       73.4560       2.18240
     1.0120E-2      -10.500      340.560     -685.18       467.250       73.4680       2.18300
     1.0120E-2      -10.350      340.570     -685.47       467.490       73.4790       2.18360
     1.0120E-2      -10.200      340.570     -685.75       467.720       73.4910       2.18420
     1.0120E-2      -10.050      340.580     -686.03       467.950       73.5020       2.18480
     1.0120E-2       -9.9000     340.580     -686.30       468.180       73.5140       2.18530
     1.0120E-2       -9.7500     340.590     -686.57       468.400       73.5250       2.18590
     1.0120E-2       -9.6000     340.600     -686.84       468.620       73.5360       2.18650
     1.0120E-2       -9.4500     340.600     -687.09       468.840       73.5460       2.18710
     1.0120E-2       -9.3000     340.610     -687.35       469.050       73.5570       2.18770
     1.0120E-2       -9.1500     340.610     -687.59       469.260       73.5670       2.18820
     1.0120E-2       -9.0000     340.620     -687.84       469.470       73.5770       2.18880
     1.0120E-2       -8.8500     340.620     -688.08       469.670       73.5870       2.18940
     1.0120E-2       -8.7000     340.630     -688.31       469.870       73.5970       2.18990
     1.0120E-2       -8.5500     340.630     -688.54       470.060       73.6070       2.19050
     1.0120E-2       -8.4000     340.640     -688.76       470.250       73.6170       2.19100
     1.0120E-2       -8.2500     340.640     -688.97       470.400       73.6390       2.19120
     1.0120E-2       -8.1000     340.650     -689.17       470.550       73.6610       2.19130
     1.0120E-2       -7.9500     340.650     -689.37       470.690       73.6830       2.19150
     1.0120E-2       -7.8000     340.660     -689.56       470.840       73.7040       2.19160
     1.0120E-2       -7.6500     340.660     -689.75       470.970       73.7260       2.19170
     1.0120E-2       -7.5000     340.670     -689.93       471.110       73.7470       2.19190
     1.0120E-2       -7.3500     340.670     -690.11       471.240       73.7680       2.19200
     1.0120E-2       -7.2000     340.670     -690.28       471.360       73.7890       2.19210
     1.0120E-2       -7.0500     340.680     -690.45       471.480       73.8100       2.19220
     1.0120E-2       -6.9000     340.680     -690.61       471.600       73.8310       2.19230
     1.0120E-2       -6.7500     340.690     -690.77       471.720       73.8520       2.19240
     1.0120E-2       -6.6000     340.690     -690.92       471.830       73.8730       2.19250
     1.0120E-2       -6.4500     340.690     -691.07       471.930       73.8930       2.19260
     1.0120E-2       -6.3000     340.700     -691.21       472.040       73.9130       2.19260
     1.0120E-2       -6.1500     340.700     -691.35       472.140       73.9340       2.19270
     1.0120E-2       -6.0000     340.700     -691.48       472.230       73.9540       2.19280
     1.0120E-2       -5.8500     340.710     -691.61       472.330       73.9740       2.19290
     1.0120E-2       -5.7000     340.710     -691.73       472.410       73.9940       2.19290
     1.0120E-2       -5.5500     340.710     -691.85       472.500       74.0130       2.19300
     1.0120E-2       -5.4000     340.720     -691.96       472.580       74.0330       2.19300
     1.0120E-2       -5.2500     340.720     -692.07       472.650       74.0530       2.19310
     1.0120E-2       -5.1000     340.720     -692.17       472.730       74.0720       2.19310
     1.0120E-2       -4.9500     340.730     -692.27       472.800       74.0910       2.19310
     1.0120E-2       -4.8000     340.730     -692.36       472.860       74.1100       2.19310
     1.0120E-2       -4.6500     340.730     -692.45       472.920       74.1290       2.19320
     1.0120E-2       -4.5000     340.730     -692.53       472.980       74.1480       2.19320
     1.0120E-2       -4.3500     340.740     -692.61       473.040       74.1670       2.19320
     1.0120E-2       -4.2000     340.740     -692.68       473.090       74.1850       2.19320
     1.0120E-2       -4.0500     340.740     -692.75       473.130       74.2040       2.19320
     1.0120E-2       -3.9000     340.740     -692.81       473.180       74.2220       2.19320
     1.0120E-2       -3.7500     340.740     -692.87       473.220       74.2410       2.19320
     1.0120E-2       -3.6000     340.750     -692.92       473.250       74.2590       2.19320
     1.0120E-2       -3.4500     340.750     -692.97       473.280       74.2770       2.19320
     1.0120E-2       -3.3000     340.750     -693.01       473.310       74.2940       2.19310
     1.0120E-2       -3.1500     340.750     -693.05       473.330       74.3120       2.19310
     1.0120E-2       -3.0000     340.750     -693.08       473.350       74.3300       2.19310
     1.0120E-2       -2.8500     340.760     -693.11       473.370       74.3470       2.19300
     1.0120E-2       -2.7000     340.760     -693.13       473.380       74.3650       2.19300
     1.0120E-2       -2.5500     340.760     -693.15       473.390       74.3820       2.19290
     1.0120E-2       -2.4000     340.760     -693.16       473.400       74.3990       2.19290
     1.0120E-2       -2.2500     340.760     -693.17       473.400       74.4160       2.19280
     1.0120E-2       -2.1000     340.760     -693.18       473.400       74.4330       2.19270
     1.0120E-2       -1.9500     340.760     -693.17       473.390       74.4490       2.19270
     1.0120E-2       -1.8000     340.760     -693.17       473.380       74.4660       2.19260
     1.0120E-2       -1.6500     340.760     -693.15       473.370       74.4820       2.19250
     1.0120E-2       -1.5000     340.760     -693.14       473.350       74.4990       2.19240
     1.0120E-2       -1.3500     340.760     -693.11       473.330       74.5150       2.19240
     1.0120E-2       -1.2000     340.770     -693.09       473.300       74.5310       2.19230
     1.0120E-2       -1.0500     340.770     -693.06       473.270       74.5470       2.19220
     1.0120E-2       -0.9000     340.770     -693.02       473.240       74.5630       2.19210
     1.0120E-2       -0.7500     340.770     -692.98       473.210       74.5780       2.19200
     1.0120E-2       -0.6000     340.770     -692.93       473.170       74.5940       2.19180
     1.0120E-2       -0.4500     340.770     -692.88       473.120       74.6090       2.19170
     1.0120E-2       -0.3000     340.770     -692.82       473.070       74.6240       2.19160
     1.0120E-2       -0.1500     340.770     -692.76       473.020       74.6390       2.19150
     1.0120E-2   -6.6613E-16     340.770     -692.69       472.970       74.6540       2.19130
     1.0120E-2        0.15000    340.770     -692.62       472.910       74.6690       2.19120
     1.0120E-2        0.30000    340.770     -692.54       472.850       74.6840       2.19110
*1   1.0120E-2        0.45000    340.760     -692.46       472.780       74.6990       2.19090
     1.0120E-2        0.60000    340.760     -692.37       472.710       74.7130       2.19080
     1.0120E-2        0.75000    340.760     -692.28       472.640       74.7280       2.19060
     1.0120E-2        0.90000    340.760     -692.18       472.560       74.7420       2.19050
     1.0120E-2        1.05000    340.760     -692.08       472.480       74.7560       2.19030
     1.0120E-2        1.20000    340.760     -691.97       472.390       74.7700       2.19010
     1.0120E-2        1.35000    340.760     -691.86       472.310       74.7840       2.19000
     1.0120E-2        1.50000    340.760     -691.75       472.210       74.7970       2.18980
     1.0120E-2        1.65000    340.760     -691.62       472.120       74.8110       2.18960
     1.0120E-2        1.80000    340.760     -691.50       472.020       74.8240       2.18940
     1.0120E-2        1.95000    340.750     -691.36       471.910       74.8380       2.18920
     1.0120E-2        2.10000    340.750     -691.23       471.810       74.8510       2.18900
     1.0120E-2        2.25000    340.750     -691.09       471.700       74.8640       2.18880
     1.0120E-2        2.40000    340.750     -690.94       471.580       74.8770       2.18860
     1.0120E-2        2.55000    340.750     -690.79       471.460       74.8890       2.18840
     1.0120E-2        2.70000    340.750     -690.63       471.340       74.9020       2.18820
     1.0120E-2        2.85000    340.740     -690.47       471.210       74.9140       2.18800
     1.0120E-2        3.00000    340.740     -690.30       471.080       74.9270       2.18770
     1.0120E-2        3.15000    340.740     -690.13       470.950       74.9390       2.18750
     1.0120E-2        3.30000    340.740     -689.95       470.810       74.9510       2.18730
     1.0120E-2        3.45000    340.730     -689.77       470.670       74.9630       2.18710
     1.0120E-2        3.60000    340.730     -689.58       470.530       74.9750       2.18680
     1.0120E-2        3.75000    340.730     -689.39       470.380       74.9870       2.18660
     1.0120E-2        3.90000    340.730     -689.19       470.230       74.9980       2.18630
     1.0120E-2        4.05000    340.720     -688.99       470.070       75.0100       2.18610
     1.0120E-2        4.20000    340.720     -688.79       469.910       75.0210       2.18580
     1.0120E-2        4.35000    340.720     -688.57       469.750       75.0320       2.18550
     1.0120E-2        4.50000    340.710     -688.36       469.580       75.0430       2.18530
     1.0120E-2        4.65000    340.710     -688.14       469.410       75.0540       2.18500
     1.0120E-2        4.80000    340.710     -687.91       469.240       75.0650       2.18470
     1.0120E-2        4.95000    340.710     -687.68       469.060       75.0750       2.18450
     1.0120E-2        5.10000    340.700     -687.44       468.880       75.0860       2.18420
     1.0120E-2        5.25000    340.700     -687.20       468.700       75.0960       2.18390
     1.0120E-2        5.40000    340.690     -686.95       468.510       75.1060       2.18360
     1.0120E-2        5.55000    340.690     -686.70       468.310       75.1160       2.18330
     1.0120E-2        5.70000    340.690     -686.45       468.120       75.1260       2.18300
     1.0120E-2        5.85000    340.680     -686.18       467.920       75.1360       2.18270
     1.0120E-2        6.00000    340.680     -685.92       467.710       75.1460       2.18240
     1.0120E-2        6.15000    340.680     -685.65       467.510       75.1550       2.18210
     1.0120E-2        6.30000    340.670     -685.37       467.300       75.1650       2.18170
     1.0120E-2        6.45000    340.670     -685.09       467.080       75.1740       2.18140
     1.0120E-2        6.60000    340.660     -684.80       466.860       75.1830       2.18110
     1.0120E-2        6.75000    340.660     -684.51       466.640       75.1920       2.18070
     1.0120E-2        6.90000    340.650     -684.21       466.410       75.2010       2.18040
     1.0120E-2        7.05000    340.650     -683.91       466.190       75.2100       2.18010
     1.0120E-2        7.20000    340.640     -683.61       465.950       75.2180       2.17970
     1.0120E-2        7.35000    340.640     -683.30       465.720       75.2260       2.17940
     1.0120E-2        7.50000    340.630     -682.98       465.480       75.2350       2.17900
     1.0120E-2        7.65000    340.630     -682.66       465.230       75.2430       2.17870
     1.0120E-2        7.80000    340.620     -682.33       464.980       75.2510       2.17830
     1.0120E-2        7.95000    340.620     -682.00       464.730       75.2590       2.17790
     1.0120E-2        8.10000    340.610     -681.67       464.480       75.2670       2.17760
     1.0120E-2        8.25000    340.610     -681.33       464.220       75.2740       2.17720
     1.0120E-2        8.40000    340.600     -680.98       463.960       75.2820       2.17680
     1.0120E-2        8.55000    340.600     -680.63       463.690       75.2890       2.17640
     1.0120E-2        8.70000    340.590     -680.27       463.420       75.2960       2.17600
     1.0120E-2        8.85000    340.590     -679.91       463.150       75.3030       2.17560
     1.0120E-2        9.00000    340.580     -679.55       462.870       75.3100       2.17520
     1.0120E-2        9.15000    340.570     -679.18       462.590       75.3170       2.17480
     1.0120E-2        9.30000    340.570     -678.80       462.310       75.3230       2.17440
     1.0120E-2        9.45000    340.560     -678.42       462.020       75.3300       2.17400
     1.0120E-2        9.60000    340.560     -678.04       461.730       75.3360       2.17360
     1.0120E-2        9.75000    340.550     -677.65       461.430       75.3420       2.17320
     1.0120E-2        9.90000    340.540     -677.25       461.130       75.3480       2.17280
     1.0120E-2       10.0500     340.540     -676.85       460.830       75.3540       2.17240
     1.0120E-2       10.2000     340.530     -676.45       460.520       75.3600       2.17190
     1.0120E-2       10.3500     340.520     -676.04       460.210       75.3660       2.17150
     1.0120E-2       10.5000     340.520     -675.63       459.900       75.3710       2.17100
     1.0120E-2       10.6500     340.510     -675.21       459.580       75.3770       2.17060
     1.0120E-2       10.8000     340.500     -674.78       459.260       75.3820       2.17020
     1.0120E-2       10.9500     340.500     -674.35       458.940       75.3870       2.16970
     1.0120E-2       11.1000     340.490     -673.92       458.610       75.3920       2.16920
     1.0120E-2       11.2500     340.480     -673.48       458.280       75.3970       2.16880
     1.0120E-2       11.4000     340.470     -673.04       457.950       75.4010       2.16830
     1.0120E-2       11.5500     340.470     -672.59       457.610       75.4060       2.16780
     1.0120E-2       11.7000     340.460     -672.13       457.270       75.4100       2.16740
     1.0120E-2       11.8500     340.450     -671.68       456.920       75.4140       2.16690
     1.0120E-2       12.0000     340.440     -671.21       456.570       75.4190       2.16640
     1.0120E-2       12.1500     340.440     -670.74       456.220       75.4220       2.16590
     1.0120E-2       12.3000     340.430     -670.27       455.860       75.4260       2.16540
     1.0120E-2       12.4500     340.420     -669.79       455.500       75.4300       2.16490
     1.0120E-2       12.6000     340.410     -669.31       455.140       75.4330       2.16440
     1.0120E-2       12.7500     340.400     -668.82       454.770       75.4370       2.16390
     1.0120E-2       12.9000     340.400     -668.33       454.400       75.4400       2.16340
     1.0120E-2       13.0500     340.390     -667.83       454.030       75.4430       2.16290
     1.0120E-2       13.2000     340.380     -667.33       453.650       75.4460       2.16240
     1.0120E-2       13.3500     340.370     -666.82       453.270       75.4490       2.16190
     1.0120E-2       13.5000     340.360     -666.31       452.880       75.4520       2.16130
     1.0120E-2       13.6500     340.350     -665.79       452.490       75.4540       2.16080
     1.0120E-2       13.8000     340.340     -665.27       452.100       75.4560       2.16030
     1.0120E-2       13.9500     340.340     -664.75       451.710       75.4590       2.15970
     1.0120E-2       14.1000     340.330     -664.22       451.310       75.4610       2.15920
     1.0120E-2       14.2500     340.320     -663.68       450.900       75.4630       2.15860
     1.0120E-2       14.4000     340.310     -663.14       450.500       75.4640       2.15810
     1.0120E-2       14.5500     340.300     -662.59       450.090       75.4660       2.15750
     1.0120E-2       14.7000     340.290     -662.04       449.680       75.4680       2.15700
     1.0120E-2       14.8500     340.280     -661.49       449.260       75.4690       2.15640
     1.0120E-2       15.0000     340.270     -660.93       448.840       75.4700       2.15580
     1.0180E-2       15.0000     340.270     -664.76       451.280       75.4830       2.15310
     1.0180E-2       14.8500     340.280     -665.32       451.700       75.4820       2.15370
     1.0180E-2       14.7000     340.290     -665.88       452.120       75.4810       2.15430
     1.0180E-2       14.5500     340.300     -666.43       452.530       75.4790       2.15480
     1.0180E-2       14.4000     340.310     -666.98       452.940       75.4780       2.15540
     1.0180E-2       14.2500     340.310     -667.53       453.350       75.4760       2.15590
     1.0180E-2       14.1000     340.320     -668.06       453.760       75.4740       2.15650
     1.0180E-2       13.9500     340.330     -668.60       454.160       75.4720       2.15700
     1.0180E-2       13.8000     340.340     -669.13       454.550       75.4700       2.15750
     1.0180E-2       13.6500     340.350     -669.65       454.950       75.4680       2.15810
     1.0180E-2       13.5000     340.360     -670.17       455.340       75.4650       2.15860
     1.0180E-2       13.3500     340.370     -670.69       455.720       75.4620       2.15910
     1.0180E-2       13.2000     340.380     -671.20       456.110       75.4600       2.15960
     1.0180E-2       13.0500     340.390     -671.70       456.490       75.4570       2.16010
     1.0180E-2       12.9000     340.390     -672.20       456.860       75.4540       2.16060
     1.0180E-2       12.7500     340.400     -672.70       457.230       75.4510       2.16110
     1.0180E-2       12.6000     340.410     -673.19       457.600       75.4470       2.16160
     1.0180E-2       12.4500     340.420     -673.67       457.970       75.4440       2.16210
     1.0180E-2       12.3000     340.430     -674.15       458.330       75.4400       2.16260
     1.0180E-2       12.1500     340.430     -674.63       458.690       75.4360       2.16310
     1.0180E-2       12.0000     340.440     -675.10       459.040       75.4320       2.16360
     1.0180E-2       11.8500     340.450     -675.57       459.390       75.4280       2.16400
     1.0180E-2       11.7000     340.460     -676.03       459.740       75.4240       2.16450
     1.0180E-2       11.5500     340.460     -676.48       460.080       75.4200       2.16500
     1.0180E-2       11.4000     340.470     -676.94       460.420       75.4150       2.16540
     1.0180E-2       11.2500     340.480     -677.38       460.760       75.4110       2.16590
     1.0180E-2       11.1000     340.490     -677.82       461.090       75.4060       2.16630
     1.0180E-2       10.9500     340.490     -678.26       461.420       75.4010       2.16680
     1.0180E-2       10.8000     340.500     -678.69       461.740       75.3960       2.16720
     1.0180E-2       10.6500     340.510     -679.12       462.070       75.3910       2.16770
     1.0180E-2       10.5000     340.510     -679.54       462.380       75.3850       2.16810
     1.0180E-2       10.3500     340.520     -679.96       462.700       75.3800       2.16860
     1.0180E-2       10.2000     340.530     -680.37       463.010       75.3740       2.16900
     1.0180E-2       10.0500     340.530     -680.77       463.320       75.3690       2.16940
     1.0180E-2        9.90000    340.540     -681.18       463.620       75.3630       2.16980
     1.0180E-2        9.75000    340.550     -681.57       463.920       75.3570       2.17020
     1.0180E-2        9.60000    340.550     -681.97       464.220       75.3500       2.17060
     1.0180E-2        9.45000    340.560     -682.35       464.510       75.3440       2.17110
     1.0180E-2        9.30000    340.570     -682.73       464.800       75.3380       2.17150
     1.0180E-2        9.15000    340.570     -683.11       465.080       75.3310       2.17190
     1.0180E-2        9.00000    340.580     -683.48       465.360       75.3240       2.17220
     1.0180E-2        8.85000    340.580     -683.85       465.640       75.3170       2.17260
     1.0180E-2        8.70000    340.590     -684.21       465.920       75.3100       2.17300
     1.0180E-2        8.55000    340.600     -684.57       466.190       75.3030       2.17340
     1.0180E-2        8.40000    340.600     -684.92       466.450       75.2960       2.17380
     1.0180E-2        8.25000    340.610     -685.27       466.720       75.2890       2.17410
     1.0180E-2        8.10000    340.610     -685.61       466.980       75.2810       2.17450
     1.0180E-2        7.95000    340.620     -685.95       467.230       75.2730       2.17490
     1.0180E-2        7.80000    340.620     -686.28       467.480       75.2650       2.17520
     1.0180E-2        7.65000    340.630     -686.61       467.730       75.2570       2.17560
     1.0180E-2        7.50000    340.630     -686.93       467.980       75.2490       2.17590
     1.0180E-2        7.35000    340.640     -687.25       468.220       75.2410       2.17630
     1.0180E-2        7.20000    340.640     -687.57       468.460       75.2330       2.17660
     1.0180E-2        7.05000    340.650     -687.87       468.690       75.2240       2.17700
     1.0180E-2        6.90000    340.650     -688.18       468.920       75.2150       2.17730
     1.0180E-2        6.75000    340.660     -688.47       469.150       75.2070       2.17760
     1.0180E-2        6.60000    340.660     -688.77       469.370       75.1980       2.17800
     1.0180E-2        6.45000    340.660     -689.05       469.590       75.1890       2.17830
     1.0180E-2        6.30000    340.670     -689.34       469.800       75.1790       2.17860
     1.0180E-2        6.15000    340.670     -689.61       470.010       75.1700       2.17890
     1.0180E-2        6.00000    340.680     -689.89       470.220       75.1600       2.17920
     1.0180E-2        5.85000    340.680     -690.16       470.430       75.1510       2.17950
     1.0180E-2        5.70000    340.690     -690.42       470.630       75.1410       2.17980
     1.0180E-2        5.55000    340.690     -690.68       470.820       75.1310       2.18010
     1.0180E-2        5.40000    340.690     -690.93       471.020       75.1210       2.18040
     1.0180E-2        5.25000    340.700     -691.18       471.210       75.1110       2.18070
     1.0180E-2        5.10000    340.700     -691.42       471.390       75.1000       2.18100
