    BEGIN:|U|  BEGIN:Ph(U)  BEGIN:TBeg  HX:HeatIn   HX:HeatIn     RPN:dT     RPN:COP   
      m^3/s        deg          K           W           W           _           _      
         0f          0g          0c          1e         13e          9A         16A    
     5.7925E-3       27.3000     339.450     -347.71       233.990      -72.344        2.13030
     5.7925E-3       27.0000     339.490     -348.79       234.850      -72.368        2.13390
     5.7925E-3       26.7000     339.520     -349.85       235.700      -72.391        2.13740
     5.7925E-3       26.4000     339.550     -350.91       236.540      -72.413        2.14080
     5.7925E-3       26.1000     339.580     -351.96       237.380      -72.435        2.14420
     5.7925E-3       25.8000     339.610     -353.00       238.210      -72.456        2.14760
     5.7925E-3       25.5000     339.640     -354.03       239.030      -72.477        2.15100
     5.7925E-3       25.2000     339.680     -355.05       239.840      -72.497        2.15430
     5.7925E-3       24.9000     339.710     -356.06       240.650      -72.516        2.15760
     5.7925E-3       24.6000     339.740     -357.06       241.450      -72.535        2.16090
     5.7925E-3       24.3000     339.770     -358.05       242.240      -72.554        2.16420
     5.7925E-3       24.0000     339.790     -359.02       243.020      -72.572        2.16740
     5.7925E-3       23.7000     339.820     -359.99       243.790      -72.589        2.17060
     5.7925E-3       23.4000     339.850     -360.95       244.560      -72.606        2.17370
     5.7925E-3       23.1000     339.880     -361.90       245.320      -72.622        2.17690
     5.7925E-3       22.8000     339.910     -362.83       246.070      -72.638        2.18000
     5.7925E-3       22.5000     339.940     -363.76       246.820      -72.653        2.18300
     5.7925E-3       22.2000     339.960     -364.67       247.550      -72.667        2.18610
     5.7925E-3       21.9000     339.990     -365.58       248.280      -72.681        2.18910
     5.7925E-3       21.6000     340.020     -366.47       249.000      -72.695        2.19210
     5.7925E-3       21.3000     340.040     -367.36       249.720      -72.708        2.19510
     5.7925E-3       21.0000     340.070     -368.23       250.420      -72.720        2.19800
     5.7925E-3       20.7000     340.090     -369.10       251.120      -72.732        2.20090
     5.7925E-3       20.4000     340.120     -369.95       251.810      -72.743        2.20380
     5.7925E-3       20.1000     340.140     -370.79       252.490      -72.754        2.20670
     5.7925E-3       19.8000     340.170     -371.62       253.160      -72.764        2.20950
     5.7925E-3       19.5000     340.190     -372.44       253.830      -72.774        2.21230
     5.7925E-3       19.2000     340.210     -373.25       254.490      -72.783        2.21510
     5.7925E-3       18.9000     340.240     -374.05       255.140      -72.792        2.21790
     5.7925E-3       18.6000     340.260     -374.84       255.780      -72.800        2.22060
     5.7925E-3       18.3000     340.280     -375.62       256.410      -72.808        2.22330
     5.7925E-3       18.0000     340.300     -376.39       257.040      -72.815        2.22600
     5.7925E-3       17.7000     340.330     -377.14       257.650      -72.821        2.22870
     5.7925E-3       17.4000     340.350     -377.89       258.260      -72.827        2.23130
     5.7925E-3       17.1000     340.370     -378.62       258.860      -72.833        2.23390
     5.7925E-3       16.8000     340.390     -379.35       259.460      -72.837        2.23650
     5.7925E-3       16.5000     340.410     -380.06       260.040      -72.842        2.23910
     5.7925E-3       16.2000     340.430     -380.76       260.620      -72.846        2.24160
     5.7925E-3       15.9000     340.450     -381.45       261.190      -72.849        2.24420
     5.7925E-3       15.6000     340.470     -382.13       261.750      -72.852        2.24670
     5.7925E-3       15.3000     340.490     -382.80       262.300      -72.854        2.24920
     5.7925E-3       15.0000     340.500     -383.46       262.850      -72.856        2.25160
     5.7925E-3       14.7000     340.520     -384.11       263.380      -72.857        2.25410
     5.7925E-3       14.4000     340.540     -384.75       263.910      -72.858        2.25650
     5.7925E-3       14.1000     340.560     -385.37       264.430      -72.858        2.25890
     5.7925E-3       13.8000     340.570     -385.99       264.940      -72.858        2.26130
     5.7925E-3       13.5000     340.590     -386.59       265.440      -72.857        2.26360
     5.7925E-3       13.2000     340.610     -387.18       265.940      -72.855        2.26590
     5.7925E-3       12.9000     340.620     -387.76       266.430      -72.853        2.26830
     5.7925E-3       12.6000     340.640     -388.34       266.910      -72.851        2.27050
     5.7925E-3       12.3000     340.650     -388.89       267.380      -72.848        2.27280
     5.7925E-3       12.0000     340.670     -389.44       267.840      -72.845        2.27510
     5.7925E-3       11.7000     340.680     -389.98       268.290      -72.841        2.27730
     5.7925E-3       11.4000     340.690     -390.51       268.740      -72.836        2.27950
     5.7925E-3       11.1000     340.710     -391.02       269.170      -72.831        2.28170
     5.7925E-3       10.8000     340.720     -391.53       269.600      -72.826        2.28390
     5.7925E-3       10.5000     340.730     -392.02       270.020      -72.820        2.28600
     5.7925E-3       10.2000     340.750     -392.50       270.430      -72.813        2.28820
     5.7925E-3        9.90000    340.760     -392.97       270.840      -72.806        2.29030
     5.7925E-3        9.60000    340.770     -393.43       271.230      -72.799        2.29240
     5.7925E-3        9.30000    340.780     -393.88       271.620      -72.791        2.29440
     5.7925E-3        9.00000    340.790     -394.31       271.990      -72.782        2.29650
     5.7925E-3        8.70000    340.800     -394.74       272.360      -72.773        2.29850
     5.7925E-3        8.40000    340.810     -395.15       272.730      -72.764        2.30050
     5.7925E-3        8.10000    340.820     -395.56       273.080      -72.753        2.30250
     5.7925E-3        7.80000    340.830     -395.95       273.420      -72.743        2.30450
     5.7925E-3        7.50000    340.840     -396.33       273.760      -72.732        2.30650
     5.7925E-3        7.20000    340.850     -396.70       274.080      -72.720        2.30840
     5.7925E-3        6.90000    340.860     -397.06       274.400      -72.708        2.31030
     5.7925E-3        6.60000    340.870     -397.40       274.710      -72.696        2.31220
     5.7925E-3        6.30000    340.870     -397.74       275.020      -72.683        2.31410
     5.7925E-3        6.00000    340.880     -398.06       275.310      -72.669        2.31600
     5.7925E-3        5.70000    340.890     -398.38       275.590      -72.655        2.31780
     5.7925E-3        5.40000    340.890     -398.68       275.870      -72.640        2.31960
     5.7925E-3        5.10000    340.900     -398.97       276.140      -72.625        2.32140
     5.7925E-3        4.80000    340.900     -399.25       276.390      -72.610        2.32320
     5.7925E-3        4.50000    340.910     -399.51       276.650      -72.594        2.32500
     5.7925E-3        4.20000    340.910     -399.77       276.890      -72.577        2.32670
     5.7925E-3        3.90000    340.920     -400.01       277.120      -72.560        2.32850
     5.7925E-3        3.60000    340.920     -400.25       277.340      -72.543        2.33020
     5.7925E-3        3.30000    340.930     -400.47       277.560      -72.525        2.33190
     5.7925E-3        3.00000    340.930     -400.68       277.770      -72.506        2.33350
     5.7925E-3        2.70000    340.930     -400.88       277.970      -72.487        2.33520
     5.7925E-3        2.40000    340.940     -401.07       278.160      -72.468        2.33680
     5.7925E-3        2.10000    340.940     -401.24       278.340      -72.448        2.33850
     5.7925E-3        1.80000    340.940     -401.41       278.510      -72.428        2.34010
     5.7925E-3        1.50000    340.940     -401.56       278.670      -72.407        2.34160
     5.7925E-3        1.20000    340.940     -401.70       278.830      -72.385        2.34320
     5.7925E-3        0.90000    340.940     -401.84       278.980      -72.364        2.34470
     5.7925E-3        0.60000    340.940     -401.95       279.110      -72.341        2.34630
     5.7925E-3        0.30000    340.940     -402.06       279.240      -72.318        2.34780
     5.7925E-3   -2.2204E-15     340.940     -402.16       279.360      -72.295        2.34930
     5.7925E-3       -0.3000     340.940     -402.24       279.480      -72.271        2.35070
     5.7925E-3       -0.6000     340.940     -402.32       279.580      -72.247        2.35220
     5.7925E-3       -0.9000     340.940     -402.38       279.670      -72.222        2.35360
     5.7925E-3       -1.2000     340.940     -402.43       279.760      -72.197        2.35500
     5.7925E-3       -1.5000     340.940     -402.47       279.840      -72.171        2.35640
     5.7925E-3       -1.8000     340.930     -402.50       279.910      -72.145        2.35780
     5.7925E-3       -2.1000     340.930     -402.52       279.970      -72.119        2.35920
     5.7925E-3       -2.4000     340.930     -402.52       280.020      -72.091        2.36050
     5.7925E-3       -2.7000     340.920     -402.52       280.060      -72.064        2.36180
     5.7925E-3       -3.0000     340.920     -402.50       280.090      -72.036        2.36310
     5.7925E-3       -3.3000     340.920     -402.47       280.120      -72.007        2.36440
     5.7925E-3       -3.6000     340.910     -402.43       280.130      -71.978        2.36570
     5.7925E-3       -3.9000     340.910     -402.38       280.140      -71.949        2.36690
     5.7925E-3       -4.2000     340.900     -402.32       280.140      -71.919        2.36810
     5.7925E-3       -4.5000     340.890     -402.24       280.130      -71.889        2.36930
     5.7925E-3       -4.8000     340.890     -402.16       280.110      -71.858        2.37050
     5.7925E-3       -5.1000     340.880     -402.06       280.080      -71.827        2.37170
     5.7925E-3       -5.4000     340.870     -401.95       280.050      -71.795        2.37280
     5.7925E-3       -5.7000     340.870     -401.83       280.000      -71.763        2.37390
     5.7925E-3       -6.0000     340.860     -401.70       279.950      -71.730        2.37500
     5.7925E-3       -6.3000     340.850     -401.56       279.890      -71.697        2.37610
     5.7925E-3       -6.6000     340.840     -401.40       279.810      -71.663        2.37720
     5.7925E-3       -6.9000     340.840     -401.24       279.730      -71.629        2.37820
     5.7925E-3       -7.2000     340.830     -401.06       279.640      -71.595        2.37920
     5.7925E-3       -7.5000     340.820     -400.87       279.550      -71.560        2.38020
     5.7925E-3       -7.8000     340.810     -400.67       279.440      -71.524        2.38120
     5.7925E-3       -8.1000     340.800     -400.46       279.330      -71.488        2.38210
     5.7925E-3       -8.4000     340.790     -400.24       279.200      -71.452        2.38310
     5.7925E-3       -8.7000     340.780     -400.01       279.070      -71.415        2.38400
     5.7925E-3       -9.0000     340.760     -399.76       278.930      -71.378        2.38490
     5.7925E-3       -9.3000     340.750     -399.51       278.780      -71.340        2.38580
     5.7925E-3       -9.6000     340.740     -399.24       278.620      -71.302        2.38660
     5.7925E-3       -9.9000     340.730     -398.96       278.450      -71.264        2.38740
     5.7925E-3      -10.200      340.720     -398.67       278.270      -71.225        2.38820
     5.7925E-3      -10.500      340.700     -398.37       278.090      -71.185        2.38900
     5.7925E-3      -10.800      340.690     -398.06       277.890      -71.145        2.38980
     5.7925E-3      -11.100      340.680     -397.74       277.690      -71.105        2.39050
     5.7925E-3      -11.400      340.660     -397.40       277.480      -71.064        2.39120
     5.7925E-3      -11.700      340.650     -397.06       277.260      -71.023        2.39190
     5.7925E-3      -12.000      340.630     -396.70       277.030      -70.982        2.39260
     5.7925E-3      -12.300      340.620     -396.33       276.790      -70.939        2.39320
     5.7925E-3      -12.600      340.600     -395.95       276.550      -70.897        2.39380
     5.7925E-3      -12.900      340.590     -395.56       276.290      -70.854        2.39440
     5.7925E-3      -13.200      340.570     -395.16       276.030      -70.811        2.39500
     5.7925E-3      -13.500      340.550     -394.75       275.750      -70.767        2.39550
     5.7925E-3      -13.800      340.540     -394.32       275.470      -70.723        2.39610
     5.7925E-3      -14.100      340.520     -393.89       275.180      -70.678        2.39650
     5.7925E-3      -14.400      340.500     -393.44       274.880      -70.633        2.39700
     5.7925E-3      -14.700      340.490     -392.99       274.580      -70.587        2.39750
     5.7925E-3      -15.000      340.470     -392.52       274.260      -70.541        2.39790
     5.7925E-3      -15.300      340.450     -392.04       273.930      -70.495        2.39830
     5.7925E-3      -15.600      340.430     -391.55       273.600      -70.448        2.39860
     5.7925E-3      -15.900      340.410     -391.05       273.260      -70.401        2.39900
     5.7925E-3      -16.200      340.390     -390.53       272.910      -70.353        2.39930
     5.7925E-3      -16.500      340.370     -390.01       272.550      -70.305        2.39960
     5.7925E-3      -16.800      340.350     -389.48       272.180      -70.257        2.39980
     5.7925E-3      -17.100      340.330     -388.93       271.800      -70.208        2.40010
     5.7925E-3      -17.400      340.310     -388.37       271.420      -70.159        2.40030
     5.7925E-3      -17.700      340.290     -387.81       271.020      -70.109        2.40040
     5.7925E-3      -18.000      340.270     -387.23       270.620      -70.059        2.40060
     5.7925E-3      -18.300      340.250     -386.64       270.210      -70.008        2.40070
     5.7925E-3      -18.600      340.220     -386.04       269.780      -69.957        2.40080
     5.7925E-3      -18.900      340.200     -385.43       269.360      -69.906        2.40090
     5.7925E-3      -19.200      340.180     -384.81       268.920      -69.854        2.40090
     5.7925E-3      -19.500      340.160     -384.17       268.470      -69.802        2.40090
     5.7925E-3      -19.800      340.130     -383.53       268.020      -69.749        2.40090
     5.7925E-3      -20.100      340.110     -382.88       267.550      -69.696        2.40080
     5.7925E-3      -20.400      340.080     -382.21       267.080      -69.643        2.40070
     5.7925E-3      -20.700      340.060     -381.54       266.600      -69.589        2.40060
     5.7925E-3      -21.000      340.040     -380.85       266.110      -69.535        2.40040
     5.7925E-3      -21.300      340.010     -380.15       265.610      -69.480        2.40020
     5.7925E-3      -21.600      339.990     -379.44       265.100      -69.425        2.40000
     5.7925E-3      -21.900      339.960     -378.73       264.590      -69.370        2.39980
     5.7925E-3      -22.200      339.930     -378.00       264.060      -69.314        2.39950
     5.7925E-3      -22.500      339.910     -377.26       263.530      -69.258        2.39910
     5.7925E-3      -22.800      339.880     -376.51       262.990      -69.201        2.39880
     5.7925E-3      -23.100      339.850     -375.75       262.440      -69.144        2.39840
     5.7925E-3      -23.400      339.830     -374.97       261.880      -69.087        2.39800
     5.7925E-3      -23.700      339.800     -374.19       261.310      -69.029        2.39750
     5.7925E-3      -24.000      339.770     -373.40       260.740      -68.971        2.39700
     5.7925E-3      -24.300      339.740     -372.60       260.160      -68.912        2.39650
     5.7925E-3      -24.600      339.710     -371.78       259.560      -68.853        2.39590
     5.7925E-3      -24.900      339.690     -370.96       258.960      -68.794        2.39530
     5.7925E-3      -25.200      339.660     -370.12       258.350      -68.734        2.39470
     5.7925E-3      -25.500      339.630     -369.28       257.740      -68.674        2.39400
     5.7925E-3      -25.800      339.600     -368.42       257.110      -68.614        2.39320
     5.7925E-3      -26.100      339.570     -367.56       256.470      -68.553        2.39250
     5.7925E-3      -26.400      339.540     -366.68       255.830      -68.492        2.39170
     5.7925E-3      -26.700      339.510     -365.80       255.180      -68.430        2.39080
     5.7925E-3      -27.000      339.480     -364.90       254.520      -68.368        2.39000
     5.7925E-3      -27.300      339.440     -363.99       253.850      -68.306        2.38900
     5.7925E-3      -27.600      339.410     -363.08       253.180      -68.243        2.38810
     5.7925E-3      -27.900      339.380     -362.15       252.490      -68.180        2.38710
     5.7925E-3      -28.200      339.350     -361.21       251.800      -68.117        2.38600
     5.7925E-3      -28.500      339.320     -360.26       251.100      -68.053        2.38490
     5.7925E-3      -28.800      339.280     -359.31       250.390      -67.989        2.38380
     5.7925E-3      -29.100      339.250     -358.34       249.670      -67.924        2.38260
     5.7925E-3      -29.400      339.220     -357.36       248.940      -67.859        2.38140
     5.7925E-3      -29.700      339.180     -356.37       248.210      -67.794        2.38010
     5.7925E-3      -30.000      339.150     -355.38       247.460      -67.728        2.37880
     5.8420E-3      -30.000      339.150     -358.30       249.480      -67.758        2.37740
     5.8420E-3      -29.700      339.180     -359.31       250.230      -67.824        2.37880
     5.8420E-3      -29.400      339.220     -360.30       250.970      -67.889        2.38000
     5.8420E-3      -29.100      339.250     -361.29       251.700      -67.954        2.38130
     5.8420E-3      -28.800      339.280     -362.27       252.430      -68.019        2.38250
     5.8420E-3      -28.500      339.310     -363.23       253.150      -68.083        2.38360
     5.8420E-3      -28.200      339.350     -364.19       253.850      -68.147        2.38470
     5.8420E-3      -27.900      339.380     -365.13       254.550      -68.211        2.38580
     5.8420E-3      -27.600      339.410     -366.07       255.250      -68.274        2.38680
     5.8420E-3      -27.300      339.440     -366.99       255.930      -68.337        2.38780
     5.8420E-3      -27.000      339.470     -367.91       256.600      -68.399        2.38870
     5.8420E-3      -26.700      339.510     -368.81       257.270      -68.462        2.38960
     5.8420E-3      -26.400      339.540     -369.71       257.930      -68.523        2.39050
     5.8420E-3      -26.100      339.570     -370.59       258.580      -68.585        2.39130
     5.8420E-3      -25.800      339.600     -371.46       259.220      -68.646        2.39210
     5.8420E-3      -25.500      339.630     -372.33       259.850      -68.706        2.39280
     5.8420E-3      -25.200      339.660     -373.18       260.470      -68.767        2.39350
     5.8420E-3      -24.900      339.680     -374.02       261.090      -68.826        2.39420
     5.8420E-3      -24.600      339.710     -374.85       261.690      -68.886        2.39480
     5.8420E-3      -24.300      339.740     -375.67       262.290      -68.945        2.39540
     5.8420E-3      -24.000      339.770     -376.48       262.880      -69.004        2.39590
     5.8420E-3      -23.700      339.800     -377.28       263.460      -69.062        2.39640
     5.8420E-3      -23.400      339.830     -378.07       264.030      -69.120        2.39690
     5.8420E-3      -23.100      339.850     -378.85       264.600      -69.177        2.39730
     5.8420E-3      -22.800      339.880     -379.62       265.150      -69.235        2.39770
     5.8420E-3      -22.500      339.910     -380.37       265.700      -69.291        2.39810
     5.8420E-3      -22.200      339.930     -381.12       266.230      -69.348        2.39840
     5.8420E-3      -21.900      339.960     -381.86       266.760      -69.404        2.39870
     5.8420E-3      -21.600      339.980     -382.58       267.280      -69.459        2.39900
     5.8420E-3      -21.300      340.010     -383.30       267.800      -69.515        2.39920
     5.8420E-3      -21.000      340.030     -384.00       268.300      -69.569        2.39940
     5.8420E-3      -20.700      340.060     -384.69       268.790      -69.624        2.39960
     5.8420E-3      -20.400      340.080     -385.37       269.280      -69.678        2.39980
     5.8420E-3      -20.100      340.110     -386.04       269.760      -69.731        2.39990
     5.8420E-3      -19.800      340.130     -386.70       270.220      -69.784        2.39990
     5.8420E-3      -19.500      340.150     -387.35       270.680      -69.837        2.40000
     5.8420E-3      -19.200      340.180     -387.99       271.140      -69.890        2.40000
     5.8420E-3      -18.900      340.200     -388.62       271.580      -69.941        2.40000
     5.8420E-3      -18.600      340.220     -389.23       272.010      -69.993        2.39990
     5.8420E-3      -18.300      340.250     -389.84       272.440      -70.044        2.39990
     5.8420E-3      -18.000      340.270     -390.43       272.850      -70.095        2.39980
     5.8420E-3      -17.700      340.290     -391.02       273.260      -70.145        2.39960
     5.8420E-3      -17.400      340.310     -391.59       273.660      -70.195        2.39950
     5.8420E-3      -17.100      340.330     -392.15       274.050      -70.245        2.39930
     5.8420E-3      -16.800      340.350     -392.70       274.430      -70.294        2.39900
     5.8420E-3      -16.500      340.370     -393.24       274.800      -70.342        2.39880
     5.8420E-3      -16.200      340.390     -393.77       275.170      -70.390        2.39850
     5.8420E-3      -15.900      340.410     -394.29       275.520      -70.438        2.39820
     5.8420E-3      -15.600      340.430     -394.79       275.870      -70.486        2.39790
     5.8420E-3      -15.300      340.450     -395.29       276.200      -70.533        2.39750
     5.8420E-3      -15.000      340.470     -395.77       276.530      -70.579        2.39720
     5.8420E-3      -14.700      340.480     -396.24       276.850      -70.625        2.39680
     5.8420E-3      -14.400      340.500     -396.70       277.160      -70.671        2.39630
     5.8420E-3      -14.100      340.520     -397.15       277.460      -70.716        2.39590
     5.8420E-3      -13.800      340.540     -397.59       277.760      -70.761        2.39540
     5.8420E-3      -13.500      340.550     -398.02       278.040      -70.805        2.39490
     5.8420E-3      -13.200      340.570     -398.44       278.320      -70.849        2.39440
     5.8420E-3      -12.900      340.590     -398.84       278.580      -70.893        2.39380
     5.8420E-3      -12.600      340.600     -399.24       278.840      -70.936        2.39320
     5.8420E-3      -12.300      340.620     -399.62       279.090      -70.979        2.39260
     5.8420E-3      -12.000      340.630     -399.99       279.330      -71.021        2.39200
     5.8420E-3      -11.700      340.650     -400.35       279.560      -71.063        2.39130
     5.8420E-3      -11.400      340.660     -400.70       279.790      -71.104        2.39070
     5.8420E-3      -11.100      340.670     -401.04       280.000      -71.145        2.39000
     5.8420E-3      -10.800      340.690     -401.36       280.210      -71.186        2.38920
     5.8420E-3      -10.500      340.700     -401.68       280.400      -71.226        2.38850
     5.8420E-3      -10.200      340.710     -401.98       280.590      -71.265        2.38770
     5.8420E-3       -9.9000     340.730     -402.27       280.770      -71.304        2.38690
     5.8420E-3       -9.6000     340.740     -402.56       280.940      -71.343        2.38610
     5.8420E-3       -9.3000     340.750     -402.83       281.100      -71.381        2.38530
     5.8420E-3       -9.0000     340.760     -403.08       281.250      -71.419        2.38440
     5.8420E-3       -8.7000     340.770     -403.33       281.390      -71.457        2.38350
     5.8420E-3       -8.4000     340.780     -403.57       281.530      -71.493        2.38260
     5.8420E-3       -8.1000     340.790     -403.79       281.650      -71.530        2.38170
     5.8420E-3       -7.8000     340.800     -404.00       281.770      -71.566        2.38080
     5.8420E-3       -7.5000     340.810     -404.20       281.880      -71.602        2.37980
     5.8420E-3       -7.2000     340.820     -404.39       281.980      -71.637        2.37880
     5.8420E-3       -6.9000     340.830     -404.57       282.070      -71.671        2.37780
     5.8420E-3       -6.6000     340.840     -404.74       282.150      -71.706        2.37680
     5.8420E-3       -6.3000     340.850     -404.89       282.220      -71.739        2.37580
     5.8420E-3       -6.0000     340.860     -405.04       282.280      -71.773        2.37470
     5.8420E-3       -5.7000     340.870     -405.17       282.340      -71.805        2.37360
     5.8420E-3       -5.4000     340.870     -405.29       282.390      -71.838        2.37250
     5.8420E-3       -5.1000     340.880     -405.40       282.420      -71.870        2.37140
     5.8420E-3       -4.8000     340.890     -405.50       282.450      -71.901        2.37020
     5.8420E-3       -4.5000     340.890     -405.58       282.470      -71.932        2.36910
     5.8420E-3       -4.2000     340.900     -405.66       282.480      -71.963        2.36790
     5.8420E-3       -3.9000     340.900     -405.72       282.480      -71.993        2.36670
     5.8420E-3       -3.6000     340.910     -405.77       282.480      -72.022        2.36540
     5.8420E-3       -3.3000     340.910     -405.82       282.460      -72.052        2.36420
     5.8420E-3       -3.0000     340.920     -405.84       282.440      -72.080        2.36290
     5.8420E-3       -2.7000     340.920     -405.86       282.400      -72.108        2.36160
     5.8420E-3       -2.4000     340.920     -405.87       282.360      -72.136        2.36030
     5.8420E-3       -2.1000     340.930     -405.86       282.310      -72.163        2.35900
     5.8420E-3       -1.8000     340.930     -405.85       282.250      -72.190        2.35770
     5.8420E-3       -1.5000     340.930     -405.82       282.180      -72.217        2.35630
     5.8420E-3       -1.2000     340.940     -405.78       282.100      -72.242        2.35490
     5.8420E-3       -0.9000     340.940     -405.73       282.020      -72.268        2.35350
*1   5.8420E-3       -0.6000     340.940     -405.66       281.920      -72.293        2.35210
     5.8420E-3       -0.3000     340.940     -405.59       281.820      -72.317        2.35070
     5.8420E-3   -1.3323E-15     340.940     -405.50       281.710      -72.341        2.34920
     5.8420E-3        0.30000    340.940     -405.41       281.590      -72.365        2.34770
     5.8420E-3        0.60000    340.940     -405.30       281.460      -72.387        2.34620
     5.8420E-3        0.90000    340.940     -405.18       281.320      -72.410        2.34470
     5.8420E-3        1.20000    340.940     -405.04       281.170      -72.432        2.34320
     5.8420E-3        1.50000    340.940     -404.90       281.010      -72.454        2.34160
     5.8420E-3        1.80000    340.940     -404.75       280.850      -72.475        2.34010
     5.8420E-3        2.10000    340.930     -404.58       280.680      -72.495        2.33850
     5.8420E-3        2.40000    340.930     -404.40       280.490      -72.515        2.33690
     5.8420E-3        2.70000    340.930     -404.21       280.300      -72.535        2.33520
     5.8420E-3        3.00000    340.930     -404.01       280.100      -72.554        2.33360
     5.8420E-3        3.30000    340.920     -403.80       279.890      -72.573        2.33190
     5.8420E-3        3.60000    340.920     -403.58       279.680      -72.591        2.33030
     5.8420E-3        3.90000    340.920     -403.34       279.450      -72.609        2.32860
     5.8420E-3        4.20000    340.910     -403.09       279.220      -72.626        2.32680
     5.8420E-3        4.50000    340.910     -402.84       278.970      -72.642        2.32510
     5.8420E-3        4.80000    340.900     -402.57       278.720      -72.659        2.32340
     5.8420E-3        5.10000    340.900     -402.29       278.460      -72.674        2.32160
     5.8420E-3        5.40000    340.890     -401.99       278.190      -72.689        2.31980
     5.8420E-3        5.70000    340.880     -401.69       277.910      -72.704        2.31800
     5.8420E-3        6.00000    340.880     -401.37       277.630      -72.718        2.31610
     5.8420E-3        6.30000    340.870     -401.05       277.330      -72.732        2.31430
     5.8420E-3        6.60000    340.860     -400.71       277.030      -72.745        2.31240
     5.8420E-3        6.90000    340.850     -400.36       276.720      -72.758        2.31050
     5.8420E-3        7.20000    340.850     -400.00       276.400      -72.770        2.30860
     5.8420E-3        7.50000    340.840     -399.63       276.070      -72.782        2.30670
     5.8420E-3        7.80000    340.830     -399.24       275.730      -72.793        2.30480
     5.8420E-3        8.10000    340.820     -398.85       275.380      -72.804        2.30280
     5.8420E-3        8.40000    340.810     -398.44       275.030      -72.814        2.30080
     5.8420E-3        8.70000    340.800     -398.02       274.660      -72.824        2.29880
     5.8420E-3        9.00000    340.790     -397.59       274.290      -72.833        2.29680
     5.8420E-3        9.30000    340.780     -397.15       273.910      -72.842        2.29480
     5.8420E-3        9.60000    340.770     -396.70       273.520      -72.850        2.29270
     5.8420E-3        9.90000    340.750     -396.24       273.120      -72.858        2.29060
     5.8420E-3       10.2000     340.740     -395.76       272.720      -72.865        2.28850
     5.8420E-3       10.5000     340.730     -395.28       272.300      -72.872        2.28640
     5.8420E-3       10.8000     340.720     -394.78       271.880      -72.878        2.28430
     5.8420E-3       11.1000     340.700     -394.27       271.450      -72.883        2.28210
     5.8420E-3       11.4000     340.690     -393.76       271.010      -72.889        2.28000
     5.8420E-3       11.7000     340.680     -393.22       270.560      -72.893        2.27780
     5.8420E-3       12.0000     340.660     -392.68       270.100      -72.897        2.27550
     5.8420E-3       12.3000     340.650     -392.13       269.640      -72.901        2.27330
     5.8420E-3       12.6000     340.630     -391.57       269.170      -72.904        2.27110
     5.8420E-3       12.9000     340.620     -390.99       268.680      -72.907        2.26880
     5.8420E-3       13.2000     340.600     -390.40       268.190      -72.909        2.26650
     5.8420E-3       13.5000     340.590     -389.81       267.690      -72.910        2.26420
     5.8420E-3       13.8000     340.570     -389.20       267.190      -72.911        2.26180
     5.8420E-3       14.1000     340.550     -388.58       266.670      -72.912        2.25950
     5.8420E-3       14.4000     340.540     -387.95       266.150      -72.912        2.25710
     5.8420E-3       14.7000     340.520     -387.30       265.620      -72.911        2.25470
     5.8420E-3       15.0000     340.500     -386.65       265.080      -72.910        2.25220
     5.8420E-3       15.3000     340.480     -385.99       264.530      -72.909        2.24980
     5.8420E-3       15.6000     340.460     -385.31       263.970      -72.907        2.24730
     5.8420E-3       15.9000     340.440     -384.62       263.410      -72.904        2.24480
     5.8420E-3       16.2000     340.420     -383.93       262.830      -72.901        2.24230
     5.8420E-3       16.5000     340.400     -383.22       262.250      -72.897        2.23980
     5.8420E-3       16.8000     340.380     -382.50       261.660      -72.893        2.23720
     5.8420E-3       17.1000     340.360     -381.77       261.060      -72.888        2.23460
     5.8420E-3       17.4000     340.340     -381.03       260.460      -72.883        2.23200
     5.8420E-3       17.7000     340.320     -380.28       259.850      -72.877        2.22940
     5.8420E-3       18.0000     340.300     -379.51       259.220      -72.871        2.22680
     5.8420E-3       18.3000     340.280     -378.74       258.590      -72.864        2.22410
     5.8420E-3       18.6000     340.260     -377.96       257.950      -72.857        2.22140
     5.8420E-3       18.9000     340.230     -377.16       257.310      -72.849        2.21870
     5.8420E-3       19.2000     340.210     -376.35       256.650      -72.841        2.21590
     5.8420E-3       19.5000     340.190     -375.54       255.990      -72.832        2.21320
     5.8420E-3       19.8000     340.160     -374.71       255.320      -72.822        2.21040
     5.8420E-3       20.1000     340.140     -373.87       254.640      -72.812        2.20750
     5.8420E-3       20.4000     340.110     -373.02       253.950      -72.802        2.20470
     5.8420E-3       20.7000     340.090     -372.16       253.260      -72.790        2.20180
     5.8420E-3       21.0000     340.060     -371.29       252.560      -72.779        2.19890
     5.8420E-3       21.3000     340.040     -370.41       251.850      -72.767        2.19600
     5.8420E-3       21.6000     340.010     -369.52       251.130      -72.754        2.19300
     5.8420E-3       21.9000     339.990     -368.62       250.400      -72.741        2.19010
     5.8420E-3       22.2000     339.960     -367.70       249.670      -72.727        2.18710
     5.8420E-3       22.5000     339.930     -366.78       248.930      -72.712        2.18400
     5.8420E-3       22.8000     339.900     -365.85       248.180      -72.697        2.18100
     5.8420E-3       23.1000     339.880     -364.90       247.420      -72.682        2.17790
     5.8420E-3       23.4000     339.850     -363.95       246.650      -72.666        2.17480
     5.8420E-3       23.7000     339.820     -362.98       245.880      -72.649        2.17160
     5.8420E-3       24.0000     339.790     -362.00       245.100      -72.632        2.16850
